RegionID,Hospital,State,Local Hospital Network (LHN),Time period,Year,Category,Number of patient admissions
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Surgical (emergency),36
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Surgical (emergency),30
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Surgical (emergency),35
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Surgical (non-emergency),589
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Surgical (non-emergency),603
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Surgical (non-emergency),680
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Surgical (non-emergency),637
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Surgical (non-emergency),608
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Surgical (non-emergency),623
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Total,4391
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Total,4658
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Total,4428
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Total,4361
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Total,4349
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Total,4412
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Childbirth,3585
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Childbirth,3727
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Childbirth,3653
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Childbirth,3873
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Childbirth,3848
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Childbirth,4145
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Medical (emergency),22079
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Medical (emergency),23632
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Medical (emergency),22759
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Medical (emergency),20908
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Medical (emergency),21244
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Medical (emergency),24184
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Medical (non-emergency),17379
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Medical (non-emergency),19147
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Medical (non-emergency),20303
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Medical (non-emergency),21980
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Medical (non-emergency),21807
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Medical (non-emergency),21711
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Other acute (emergency),897
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Other acute (emergency),913
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Other acute (emergency),879
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Other acute (emergency),876
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Other acute (emergency),836
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Other acute (emergency),945
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Other acute (non-emergency),977
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Other acute (non-emergency),1108
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Other acute (non-emergency),1104
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Other acute (non-emergency),1082
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Other acute (non-emergency),1100
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Other acute (non-emergency),1306
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Other subacute and non-acute,343
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Other subacute and non-acute,314
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Other subacute and non-acute,313
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Other subacute and non-acute,267
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Other subacute and non-acute,192
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Other subacute and non-acute,214
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Palliative,353
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Palliative,466
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Palliative,424
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Palliative,501
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Palliative,551
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Palliative,438
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Rehabilitation,579
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Rehabilitation,534
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Rehabilitation,567
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Rehabilitation,615
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Rehabilitation,697
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Rehabilitation,632
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Specialist mental health,1300
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Specialist mental health,1132
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Specialist mental health,1083
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Specialist mental health,1425
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Specialist mental health,1539
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Specialist mental health,1923
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Surgical (emergency),4117
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Surgical (emergency),4129
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Surgical (emergency),4203
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Surgical (emergency),3960
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Surgical (emergency),4413
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Surgical (emergency),5000
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Surgical (non-emergency),5077
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Surgical (non-emergency),5789
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Surgical (non-emergency),6130
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Surgical (non-emergency),6505
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Surgical (non-emergency),6071
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Surgical (non-emergency),6253
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Total,56686
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Total,60891
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Total,61418
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Total,61992
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Total,62298
Blue Mountains 12401,Nepean Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Total,66751
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Childbirth,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Childbirth,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Childbirth,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Childbirth,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Childbirth,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Childbirth,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Medical (emergency),3
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Medical (emergency),3
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Medical (emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Medical (emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Medical (emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Medical (emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Medical (non-emergency),5
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Medical (non-emergency),3
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Medical (non-emergency),3
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Medical (non-emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Medical (non-emergency),3
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Medical (non-emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Other acute (emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Other acute (emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Other acute (emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Other acute (emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Other acute (emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Other acute (emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Other acute (non-emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Other acute (non-emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Other acute (non-emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Other acute (non-emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Other acute (non-emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Other acute (non-emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Other subacute and non-acute,3
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Other subacute and non-acute,3
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Other subacute and non-acute,3
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Other subacute and non-acute,3
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Other subacute and non-acute,5
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Other subacute and non-acute,6
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Palliative,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Palliative,3
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Palliative,3
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Palliative,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Palliative,3
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Palliative,3
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Rehabilitation,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Rehabilitation,3
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Rehabilitation,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Rehabilitation,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Rehabilitation,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Rehabilitation,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Specialist mental health,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Specialist mental health,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Specialist mental health,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Specialist mental health,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Specialist mental health,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Specialist mental health,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Surgical (emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Surgical (emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Surgical (emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Surgical (emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Surgical (emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Surgical (emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Surgical (non-emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Surgical (non-emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Surgical (non-emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Surgical (non-emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Surgical (non-emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Surgical (non-emergency),0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Total,5
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Total,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Total,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Total,0
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Total,5
Blue Mountains 12401,Portland Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Total,6
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Childbirth,0
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Childbirth,0
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Childbirth,0
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Childbirth,0
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Childbirth,0
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Childbirth,0
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Medical (emergency),0
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Medical (emergency),0
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Medical (emergency),3
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Medical (emergency),0
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Medical (emergency),0
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Medical (emergency),0
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Medical (non-emergency),59
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Medical (non-emergency),60
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Medical (non-emergency),33
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2014–15,2015,Medical (non-emergency),60
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2015–16,2016,Medical (non-emergency),65
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2016–17,2017,Medical (non-emergency),80
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2011–12,2012,Other acute (emergency),0
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2012–13,2013,Other acute (emergency),0
Blue Mountains 12401,Springwood Hospital,NSW,Nepean Blue Mountains,2013–14,2014,Other acute (emergency),0
