RegionID,Hospital,State,Local Hospital Network (LHN),Peer group,Time period,Year,Category,Total number of stays,Number of overnight stays,Percentage of overnight stays,Average length of stay (days),Total overnight patient bed days
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2011–12,2012,Chronic Obstructive Pulmonary Disease (with complications),21,21,100%,NA,325
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2012–13,2013,Chronic Obstructive Pulmonary Disease (with complications),23,23,100%,NA,307
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2013–14,2014,Chronic Obstructive Pulmonary Disease (with complications),33,33,100%,NA,308
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2014–15,2015,Chronic Obstructive Pulmonary Disease (with complications),58,58,100%,11.60,670
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2015–16,2016,Chronic Obstructive Pulmonary Disease (with complications),61,61,100%,11.30,689
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2016–17,2017,Chronic Obstructive Pulmonary Disease (with complications),54,54,100%,11.20,606
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2011–12,2012,Heart failure (without complications),49,49,100%,NA,427
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2012–13,2013,Heart failure (without complications),70,70,100%,6.50,453
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2013–14,2014,Heart failure (without complications),62,62,100%,7.70,478
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2014–15,2015,Heart failure (without complications),100,100,100%,5.40,543
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2015–16,2016,Heart failure (without complications),146,145,99%,7.30,"1,058"
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2016–17,2017,Heart failure (without complications),137,136,99%,5.60,768
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2011–12,2012,Heart failure (with complications),21,21,100%,NA,410
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2012–13,2013,Heart failure (with complications),20,20,100%,NA,389
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2013–14,2014,Heart failure (with complications),24,24,100%,NA,382
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2014–15,2015,Heart failure (with complications),31,31,100%,NA,338
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2015–16,2016,Heart failure (with complications),40,40,100%,NA,390
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2016–17,2017,Heart failure (with complications),46,46,100%,NA,645
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2011–12,2012,Kidney and urinary tract infections (without complications),123,123,100%,5.00,617
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2012–13,2013,Kidney and urinary tract infections (without complications),93,93,100%,4.20,393
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2013–14,2014,Kidney and urinary tract infections (without complications),121,120,99%,4.00,476
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2014–15,2015,Kidney and urinary tract infections (without complications),147,147,100%,4.40,650
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2015–16,2016,Kidney and urinary tract infections (without complications),173,173,100%,3.20,562
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2016–17,2017,Kidney and urinary tract infections (without complications),153,153,100%,3.70,570
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2011–12,2012,Kidney and urinary tract infections (with complications),42,42,100%,NA,627
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2012–13,2013,Kidney and urinary tract infections (with complications),34,34,100%,NA,370
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2013–14,2014,Kidney and urinary tract infections (with complications),42,42,100%,NA,343
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2014–15,2015,Kidney and urinary tract infections (with complications),75,75,100%,9.00,677
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2015–16,2016,Kidney and urinary tract infections (with complications),48,48,100%,NA,437
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2016–17,2017,Kidney and urinary tract infections (with complications),27,27,100%,NA,398
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2011–12,2012,Appendix removal,119,119,100%,2.20,260
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2012–13,2013,Appendix removal,108,107,99%,2.10,221
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2013–14,2014,Appendix removal,108,108,100%,2.30,249
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2014–15,2015,Appendix removal,183,183,100%,1.90,339
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2015–16,2016,Appendix removal,141,141,100%,2.00,287
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2016–17,2017,Appendix removal,235,235,100%,2.10,495
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2011–12,2012,Gallbladder removal,207,204,99%,1.50,316
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2012–13,2013,Gallbladder removal,166,165,99%,1.40,236
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2013–14,2014,Gallbladder removal,164,162,99%,1.50,237
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2014–15,2015,Gallbladder removal,317,315,99%,1.70,531
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2015–16,2016,Gallbladder removal,284,284,100%,1.60,457
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2016–17,2017,Gallbladder removal,278,278,100%,1.80,508
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2011–12,2012,Gynaecological reconstructive procedures,18,16,89%,NA,52
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2012–13,2013,Gynaecological reconstructive procedures,5,5,NA,NA,13
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2013–14,2014,Gynaecological reconstructive procedures,14,14,100%,NA,29
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2014–15,2015,Gynaecological reconstructive procedures,11,9,82%,NA,25
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2015–16,2016,Gynaecological reconstructive procedures,3,3,NA,NA,12
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2016–17,2017,Gynaecological reconstructive procedures,13,13,100%,NA,38
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2011–12,2012,Hysterectomy,25,25,100%,NA,83
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2012–13,2013,Hysterectomy,25,25,100%,NA,71
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2013–14,2014,Hysterectomy,21,21,100%,NA,62
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2014–15,2015,Hysterectomy,30,30,100%,NA,83
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2015–16,2016,Hysterectomy,45,45,100%,NA,120
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2016–17,2017,Hysterectomy,38,38,100%,NA,109
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2011–12,2012,Knee replacement,197,197,100%,6.30,"1,235"
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2012–13,2013,Knee replacement,131,131,100%,6.40,844
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2013–14,2014,Knee replacement,156,156,100%,5.60,866
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2014–15,2015,Knee replacement,238,238,100%,5.70,"1,351"
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2015–16,2016,Knee replacement,87,87,100%,5.60,486
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2016–17,2017,Knee replacement,103,103,100%,5.80,598
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2011–12,2012,Hip replacement,113,113,100%,6.90,775
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2012–13,2013,Hip replacement,92,92,100%,7.20,666
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2013–14,2014,Hip replacement,80,80,100%,6.90,550
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2014–15,2015,Hip replacement,170,170,100%,5.90,999
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2015–16,2016,Hip replacement,50,50,100%,5.10,257
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2016–17,2017,Hip replacement,51,51,100%,5.00,257
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2011–12,2012,Prostate removal,24,24,100%,NA,84
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2012–13,2013,Prostate removal,16,16,100%,NA,53
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2013–14,2014,Prostate removal,26,26,100%,NA,77
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2014–15,2015,Prostate removal,26,26,100%,NA,84
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2015–16,2016,Prostate removal,20,20,100%,NA,50
Blue Mountains 12401,Hawkesbury Hospital,NSW,Nepean Blue Mountains,Medium hospitals,2016–17,2017,Prostate removal,11,11,100%,NA,27
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2011–12,2012,Vaginal delivery,55,55,100%,3.10,170
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2012–13,2013,Vaginal delivery,92,92,100%,3.00,276
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2013–14,2014,Vaginal delivery,85,84,99%,3.20,271
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2014–15,2015,Vaginal delivery,97,96,99%,3.30,318
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2015–16,2016,Vaginal delivery,104,101,97%,3.20,321
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2016–17,2017,Vaginal delivery,92,91,99%,2.80,257
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2011–12,2012,Caesarean delivery,56,56,100%,3.80,215
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2012–13,2013,Caesarean delivery,41,41,100%,NA,145
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2013–14,2014,Caesarean delivery,51,51,100%,3.70,190
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2014–15,2015,Caesarean delivery,54,54,100%,3.60,192
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2015–16,2016,Caesarean delivery,45,45,100%,NA,168
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2016–17,2017,Caesarean delivery,51,51,100%,3.50,178
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2011–12,2012,Cellulitis,40,29,73%,NA,168
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2012–13,2013,Cellulitis,24,18,75%,NA,98
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2013–14,2014,Cellulitis,23,17,74%,NA,95
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2014–15,2015,Cellulitis,44,35,80%,NA,196
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2015–16,2016,Cellulitis,28,27,96%,NA,124
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2016–17,2017,Cellulitis,29,23,79%,NA,160
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2011–12,2012,Chronic Obstructive Pulmonary Disease (without complications),60,57,95%,6.80,390
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2012–13,2013,Chronic Obstructive Pulmonary Disease (without complications),54,52,96%,5.20,272
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2013–14,2014,Chronic Obstructive Pulmonary Disease (without complications),76,72,95%,5.60,402
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2014–15,2015,Chronic Obstructive Pulmonary Disease (without complications),83,70,84%,5.90,415
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2015–16,2016,Chronic Obstructive Pulmonary Disease (without complications),77,73,95%,5.00,362
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2016–17,2017,Chronic Obstructive Pulmonary Disease (without complications),103,98,95%,4.40,436
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2011–12,2012,Chronic Obstructive Pulmonary Disease (with complications),3,3,NA,NA,60
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2012–13,2013,Chronic Obstructive Pulmonary Disease (with complications),7,7,NA,NA,71
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2013–14,2014,Chronic Obstructive Pulmonary Disease (with complications),6,6,NA,NA,95
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2014–15,2015,Chronic Obstructive Pulmonary Disease (with complications),21,21,100%,NA,184
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2015–16,2016,Chronic Obstructive Pulmonary Disease (with complications),12,12,100%,NA,67
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2016–17,2017,Chronic Obstructive Pulmonary Disease (with complications),20,20,100%,NA,138
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2011–12,2012,Heart failure (without complications),24,21,88%,NA,113
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2012–13,2013,Heart failure (without complications),18,17,94%,NA,120
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2013–14,2014,Heart failure (without complications),35,32,91%,NA,156
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2014–15,2015,Heart failure (without complications),43,40,93%,NA,195
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2015–16,2016,Heart failure (without complications),34,31,91%,NA,170
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2016–17,2017,Heart failure (without complications),45,41,91%,NA,202
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2011–12,2012,Heart failure (with complications),3,3,NA,NA,36
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2012–13,2013,Heart failure (with complications),3,3,NA,NA,70
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2013–14,2014,Heart failure (with complications),6,6,NA,NA,120
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2014–15,2015,Heart failure (with complications),5,5,NA,NA,35
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2015–16,2016,Heart failure (with complications),8,8,NA,NA,68
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2016–17,2017,Heart failure (with complications),6,6,NA,NA,33
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2011–12,2012,Kidney and urinary tract infections (without complications),31,26,84%,NA,151
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2012–13,2013,Kidney and urinary tract infections (without complications),33,26,79%,NA,82
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2013–14,2014,Kidney and urinary tract infections (without complications),44,33,75%,NA,153
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2014–15,2015,Kidney and urinary tract infections (without complications),27,22,81%,NA,85
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2015–16,2016,Kidney and urinary tract infections (without complications),27,21,78%,NA,77
Blue Mountains 12401,Lithgow Hospital,NSW,Nepean Blue Mountains,Small hospitals,2016–17,2017,Kidney and urinary tract infections (without complications),21,19,90%,NA,79
